DATE,TMAX,TAVG,TMIN,PRCP
1984-03-16,21.7,18.1,15.9,0.0
1984-03-17,23.7,18.2,14.7,0.0
1984-03-18,24.7,19.7,16.3,0.0
1984-03-19,20.3,14.1,12.3,8.1
1984-03-20,14.2,12.4,10.8,8.8
1984-03-21,13.6,12.4,11.2,0.0
1984-03-22,18.4,13.4,9.8,0.0
1984-03-23,16.5,14.0,12.0,0.0
1984-03-24,15.6,13.9,12.8,0.0
1984-03-25,13.6,12.2,11.4,0.0
1984-03-26,14.5,12.8,10.9,0.3
1984-03-27,14.9,12.7,12.0,0.0
1984-03-28,18.8,14.5,11.9,0.8
1984-03-29,23.1,17.1,11.8,0.0
1984-03-30,22.9,18.1,14.8,0.0
1984-03-31,21.9,18.4,16.8,0.0
1984-04-01,25.1,19.7,15.5,0.0
1984-04-02,22.7,18.4,17.3,0.0
1984-04-03,19.7,17.7,16.0,0.0
1984-04-04,18.8,15.5,14.5,0.7
1984-04-05,16.8,14.7,13.9,5.9
1984-04-06,15.3,13.5,12.5,7.3
1984-04-07,16.7,14.7,13.3,0.1
1984-04-08,20.0,16.2,14.0,0.0
1984-04-09,21.1,17.5,15.4,0.0
1984-04-10,22.8,19.3,16.7,0.0
1984-04-11,23.0,18.8,17.3,0.0
1984-04-12,23.8,18.9,16.1,0.0
1984-04-13,23.5,19.8,17.4,0.3
1984-04-14,26.9,21.6,17.4,0.0
1984-04-15,31.1,24.3,18.0,0.0
1984-04-16,29.8,24.7,21.1,0.0
1984-04-17,21.7,19.1,17.1,0.0
1984-04-18,20.7,16.7,13.4,22.8
1984-04-19,24.2,19.6,17.0,0.0
1984-04-20,22.7,19.3,16.5,1.4
1984-04-21,20.8,17.4,15.6,22.0
1984-04-22,16.5,14.7,13.5,4.3
1984-04-23,17.0,15.7,14.8,0.0
1984-04-24,21.7,17.2,14.2,10.8
1984-04-25,26.9,20.8,16.0,0.0
1984-04-26,23.7,19.4,17.2,14.0
1984-04-27,21.8,18.8,16.8,0.0
1984-04-28,25.4,21.3,17.9,0.0
1984-04-29,27.1,22.0,18.3,0.0
1984-04-30,28.7,23.8,19.6,0.0
1984-05-01,28.5,24.9,22.4,0.0
1984-05-02,24.8,19.8,16.4,25.1
1984-05-03,18.5,16.0,14.4,4.4
1984-05-04,22.5,18.2,14.1,1.0
1984-05-05,26.1,20.6,15.9,0.0
1984-05-06,25.4,20.7,17.2,0.0
1984-05-07,27.3,21.8,16.5,0.0
1984-05-08,30.7,25.3,19.6,0.0
1984-05-09,32.0,27.2,22.5,0.0
1984-05-10,34.2,28.9,24.9,0.0
1984-05-11,31.7,27.9,25.6,0.0
1984-05-12,25.6,20.6,19.7,64.8
1984-05-13,20.8,19.4,18.7,6.5
1984-05-14,19.9,18.2,17.4,1.4
1984-05-15,22.6,19.2,17.6,1.4
1984-05-16,20.2,18.2,17.3,7.5
1984-05-17,21.3,18.2,16.6,2.2
1984-05-18,21.2,19.4,17.4,0.0
1984-05-19,23.5,20.5,18.7,0.2
1984-05-20,25.7,21.7,19.2,0.1
1984-05-21,23.3,20.3,19.6,9.6
1984-05-22,20.2,18.5,16.4,8.1
1984-05-23,17.6,16.7,15.9,22.6
1984-05-24,22.7,18.5,16.0,1.3
1984-05-25,22.6,20.3,18.1,0.0
1984-05-26,28.0,23.2,19.2,0.0
1984-05-27,27.8,24.4,21.4,0.1
1984-05-28,29.5,25.2,22.5,0.0
1984-05-29,30.2,26.3,23.2,0.0
1984-05-30,27.5,25.3,23.9,2.3
1984-05-31,24.0,19.7,19.0,36.2
1984-06-01,25.2,21.8,19.2,0.3
1984-06-02,30.4,24.5,19.5,0.0
1984-06-03,33.2,27.8,22.9,0.0
1984-06-04,35.1,29.8,24.3,0.0
1984-06-05,37.0,31.9,27.2,0.0
1984-06-06,32.9,23.0,19.7,27.8
1984-06-07,26.9,22.8,20.1,0.0
1984-06-08,24.8,21.9,20.5,20.1
1984-06-09,25.4,22.8,20.4,0.0
1984-06-10,29.3,25.0,21.6,0.0
1984-06-11,30.0,25.6,21.9,0.0
1984-06-12,32.6,28.3,25.2,0.0
1984-06-13,28.6,26.2,24.8,1.3
1984-06-14,27.0,25.1,23.1,0.8
1984-06-15,29.9,24.8,21.8,0.9
1984-06-16,28.7,25.5,22.8,0.0
1984-06-17,29.0,24.8,20.7,1.6
1984-06-18,31.0,26.3,21.8,0.0
1984-06-19,32.4,28.6,25.2,0.0
1984-06-20,33.9,29.3,25.5,0.0
1984-06-21,34.8,28.9,23.5,0.0
1984-06-22,35.7,29.6,24.6,0.0
1984-06-23,35.9,31.2,28.3,0.0
1984-06-24,32.1,25.6,22.9,43.8
1984-06-25,23.0,21.1,19.8,51.3
1984-06-26,24.5,21.7,21.0,7.0
1984-06-27,25.3,23.2,21.8,1.5
1984-06-28,30.2,26.3,22.8,0.0
1984-06-29,32.3,27.2,25.1,0.0
1984-06-30,34.6,28.7,24.5,0.0
1984-07-01,35.5,30.9,27.5,0.0
1984-07-02,32.4,26.0,22.9,9.0
1984-07-03,26.6,23.3,20.9,0.3
1984-07-04,31.6,26.8,23.4,0.0
1984-07-05,33.9,28.9,25.0,0.0
1984-07-06,30.4,22.6,21.0,9.3
1984-07-07,25.8,22.9,20.4,5.4
1984-07-08,27.3,24.6,22.7,0.1
1984-07-09,30.1,26.1,23.1,1.0
1984-07-10,33.9,28.5,24.5,0.0
1984-07-11,34.9,30.5,25.9,0.0
1984-07-12,35.9,31.5,27.6,0.0
1984-07-13,32.3,28.6,26.1,0.0
1984-07-14,28.3,23.9,22.3,0.4
1984-07-15,30.1,25.3,22.4,0.0
1984-07-16,36.1,29.1,23.8,0.0
1984-07-17,37.0,31.9,27.4,0.0
1984-07-18,34.7,30.2,24.1,15.1
1984-07-19,28.4,25.6,24.5,13.4
1984-07-20,30.3,26.4,23.9,2.8
1984-07-21,33.5,28.2,24.9,0.0
1984-07-22,32.1,29.6,26.7,0.0
1984-07-23,29.4,25.9,24.3,12.9
1984-07-24,33.5,28.0,23.9,19.0
1984-07-25,27.8,25.1,23.4,57.2
1984-07-26,31.1,26.2,22.7,7.1
1984-07-27,33.1,28.2,23.7,0.0
1984-07-28,35.0,29.9,26.0,0.0
1984-07-29,35.5,31.0,26.3,0.0
1984-07-30,33.7,27.9,24.2,0.0
1984-07-31,35.6,30.9,26.4,0.0
1984-08-01,36.9,32.4,27.3,0.0
1984-08-02,36.8,32.7,28.1,0.0
1984-08-03,38.4,33.5,28.5,0.0
1984-08-04,34.8,25.1,22.7,0.8
1984-08-05,25.7,24.0,23.2,17.2
1984-08-06,26.8,24.1,22.5,20.6
1984-08-07,32.1,27.3,23.4,0.0
1984-08-08,34.1,29.6,25.6,0.0
1984-08-09,35.6,30.4,25.5,0.0
1984-08-10,35.5,30.8,27.5,0.0
1984-08-11,33.1,27.2,24.1,4.0
1984-08-12,31.3,26.8,23.9,31.5
1984-08-13,33.2,27.9,25.1,2.1
1984-08-14,29.6,23.6,21.2,17.2
1984-08-15,30.2,25.5,21.1,3.2
1984-08-16,31.8,26.7,22.4,0.0
1984-08-17,32.3,27.4,22.9,0.0
1984-08-18,31.6,27.6,23.8,0.0
1984-08-19,29.7,25.3,21.2,0.0
1984-08-20,27.9,24.7,23.0,0.0
1984-08-21,31.2,26.0,21.8,0.0
1984-08-22,32.9,28.6,24.1,3.9
1984-08-23,34.7,29.9,26.0,0.0
1984-08-24,36.1,31.4,27.1,0.0
1984-08-25,32.4,27.7,23.2,13.3
1984-08-26,33.7,27.8,24.8,12.5
1984-08-27,33.6,28.5,25.8,0.0
1984-08-28,28.2,25.3,23.7,0.9
1984-08-29,26.1,24.5,23.2,22.0
1984-08-30,28.7,24.3,22.3,2.6
1984-08-31,23.8,22.9,21.9,2.2
1984-09-01,29.3,24.0,20.6,0.0
1984-09-02,31.2,25.8,21.2,0.0
1984-09-03,32.5,27.2,23.2,0.0
1984-09-04,33.4,29.0,25.1,0.0
1984-09-05,32.6,28.0,25.5,0.0
1984-09-06,27.7,24.0,22.3,0.0
1984-09-07,31.6,26.1,22.7,0.0
1984-09-08,33.7,28.5,24.6,0.0
1984-09-09,31.6,27.0,24.7,0.0
1984-09-10,26.5,21.8,21.0,2.1
1984-09-11,21.1,19.0,17.8,2.4
1984-09-12,20.5,17.9,16.7,9.2
1984-09-13,22.4,19.2,16.1,0.0
1984-09-14,27.9,22.6,18.6,0.0
1984-09-15,27.8,22.8,19.8,0.6
1984-09-16,22.0,20.8,20.2,1.4
1984-09-17,26.4,21.7,19.3,0.0
1984-09-18,27.0,23.3,20.8,0.0
1984-09-19,25.0,22.4,18.9,23.3
1984-09-20,24.1,22.3,20.7,0.0
1984-09-21,24.9,23.0,21.4,0.3
1984-09-22,25.0,23.1,21.5,0.0
1984-09-23,29.0,24.4,22.2,0.0
1984-09-24,24.4,19.8,18.3,10.8
1984-09-25,21.5,18.9,17.8,2.1
1984-09-26,20.2,18.7,17.9,9.8
1984-09-27,19.7,18.8,17.8,2.7
1984-09-28,20.6,19.0,18.7,15.1
1984-09-29,22.6,19.8,18.3,0.5
1984-09-30,22.4,19.7,18.4,0.7
1984-10-01,23.2,21.0,19.6,0.0
1984-10-02,21.8,20.6,19.5,2.0
1984-10-03,19.7,14.8,13.5,15.1
1984-10-04,14.6,13.8,12.8,11.6
1984-10-05,16.8,14.8,13.3,4.3
1984-10-06,18.3,15.5,13.0,0.3
1984-10-07,20.8,17.6,15.8,0.0
1984-10-08,19.9,18.2,16.9,0.0
1984-10-09,21.8,18.5,16.6,0.0
1984-10-10,21.3,19.1,16.8,0.0
1984-10-11,20.6,18.2,17.0,14.7
1984-10-12,17.7,14.4,12.8,1.3
1984-10-13,18.7,15.6,13.5,0.1
1984-10-14,17.5,16.7,16.0,0.0
1984-10-15,17.2,15.9,15.2,6.9
1984-10-16,15.5,15.0,14.5,12.5
1984-10-17,16.5,14.8,14.2,2.7
1984-10-18,19.8,15.7,12.6,0.0
1984-10-19,20.0,17.4,15.4,0.0
1984-10-20,24.0,19.0,15.6,0.0
1984-10-21,23.7,20.1,17.4,0.0
1984-10-22,23.1,19.2,16.1,0.0
1984-10-23,25.0,19.2,14.4,0.0
1984-10-24,26.2,20.5,15.7,0.0
1984-10-25,27.9,22.4,17.9,0.0
1984-10-26,25.0,21.1,16.9,0.0
1984-10-27,25.1,20.3,16.9,0.0
1984-10-28,25.0,20.4,17.1,0.0
1984-10-29,23.0,20.0,17.9,0.0
1984-10-30,20.2,17.4,16.3,0.0
1984-10-31,17.5,15.3,13.8,1.0
1984-11-01,14.2,12.8,12.4,3.8
1984-11-02,17.2,13.8,11.7,0.6
1984-11-03,18.9,13.7,10.2,0.0
1984-11-04,18.2,15.2,12.6,0.0
1984-11-05,20.4,17.0,15.0,0.0
1984-11-06,19.3,16.8,15.5,4.9
1984-11-07,19.8,16.6,14.8,0.0
1984-11-08,18.8,17.1,16.1,0.0
1984-11-09,20.2,18.1,16.5,0.0
1984-11-10,21.1,19.0,17.6,0.0
1984-11-11,21.7,18.6,16.6,0.0
1984-11-12,18.7,15.4,14.7,1.9
1984-11-13,15.1,14.1,13.3,1.9
1984-11-14,18.3,14.7,12.4,2.2
1984-11-15,19.0,15.0,11.6,0.0
1984-11-16,17.8,16.5,15.0,0.0
1984-11-17,20.4,16.0,12.6,0.0
1984-11-18,20.7,17.7,15.9,0.0
1984-11-19,17.7,15.9,15.2,3.1
1984-11-20,16.8,15.0,13.8,0.0
1984-11-21,15.2,13.4,11.5,0.5
1984-11-22,15.8,13.8,12.2,0.0
1984-11-23,16.4,14.5,12.7,0.0
1984-11-24,15.3,14.3,13.6,0.0
1984-11-25,14.4,13.5,12.7,0.0
1984-11-26,13.3,10.7,8.8,3.3
1984-11-27,8.9,7.6,7.3,9.7
1984-11-28,12.2,8.6,6.2,0.1
1984-11-29,13.2,10.6,8.5,0.0
1984-11-30,13.8,11.3,10.1,0.0
1984-12-01,14.7,10.3,6.1,0.0
1984-12-02,15.2,10.6,5.7,0.0
1984-12-03,13.7,11.3,9.3,0.0
1984-12-04,12.7,9.2,7.1,6.1
1984-12-05,12.4,8.5,6.3,2.5
1984-12-06,10.5,9.0,7.5,0.0
1984-12-07,10.2,9.2,8.5,0.4
1984-12-08,10.0,9.2,8.8,3.3
1984-12-09,13.0,10.2,8.2,0.0
1984-12-10,11.5,10.8,10.1,0.0
1984-12-11,11.1,10.6,10.2,0.0
1984-12-12,11.6,10.5,9.6,0.1
1984-12-13,11.1,9.6,8.8,0.9
1984-12-14,11.0,9.4,8.7,0.8
1984-12-15,10.2,8.7,8.1,0.4
1984-12-16,8.7,7.9,7.4,2.3
1984-12-17,8.4,7.1,6.0,2.5
1984-12-18,6.2,2.3,1.1,7.3
1984-12-19,3.5,2.3,1.4,1.3
1984-12-20,4.6,3.4,2.4,0.0
1984-12-21,4.8,4.0,3.6,0.3
1984-12-22,6.3,4.7,3.7,0.1
1984-12-23,7.5,5.1,3.4,0.0
1984-12-24,6.6,3.9,1.9,0.0
1984-12-25,6.4,4.8,3.6,0.0
1984-12-26,6.2,5.2,3.8,0.0
1984-12-27,7.3,5.4,4.4,0.0
1984-12-28,7.5,5.1,3.6,0.0
1984-12-29,5.1,4.4,3.0,0.0
1984-12-30,8.5,5.5,2.9,0.0
1984-12-31,7.5,6.3,5.3,0.0
1985-01-01,7.2,6.1,5.3,0.0
1985-01-02,6.9,6.0,5.4,0.0
1985-01-03,6.4,5.6,5.1,1.0
1985-01-04,6.5,5.5,4.2,1.2
1985-01-05,6.7,5.9,5.2,0.0
1985-01-06,7.3,6.2,5.3,0.0
1985-01-07,7.3,5.5,5.1,2.1
1985-01-08,5.6,5.0,4.5,0.3
1985-01-09,5.1,4.6,4.3,2.5
1985-01-10,7.6,5.0,3.1,0.0
1985-01-11,6.6,5.0,4.4,0.0
1985-01-12,6.0,4.9,4.3,1.2
1985-01-13,6.6,5.5,4.8,0.0
1985-01-14,6.7,5.6,4.6,0.0
1985-01-15,7.4,6.0,5.3,0.0
1985-01-16,7.6,5.7,3.4,0.0
1985-01-17,12.9,8.2,5.0,0.0
1985-01-18,13.4,8.6,4.8,0.0
1985-01-19,13.3,9.0,4.8,0.0
1985-01-20,11.5,9.3,7.6,0.0
1985-01-21,12.9,10.1,8.8,0.0
1985-01-22,15.3,11.7,9.4,0.0
1985-01-23,13.0,10.8,9.7,0.4
1985-01-24,11.2,9.2,8.6,1.2
1985-01-25,10.2,8.6,7.9,0.0
1985-01-26,11.6,8.9,7.0,0.0
1985-01-27,10.3,8.9,8.4,1.4
1985-01-28,8.6,5.0,4.2,7.6
1985-01-29,10.6,6.7,4.6,0.0
1985-01-30,10.9,8.3,5.6,0.0
1985-01-31,11.7,9.5,8.1,0.0
1985-02-01,13.9,9.8,7.1,0.0
1985-02-02,14.2,10.1,7.0,0.0
1985-02-03,12.7,10.3,9.4,0.0
1985-02-04,14.3,9.4,5.4,0.0
1985-02-05,13.9,11.9,10.2,0.0
1985-02-06,13.5,11.3,9.4,0.0
1985-02-07,12.1,9.5,8.8,6.9
1985-02-08,10.6,9.2,8.6,4.0
1985-02-09,11.2,9.4,8.0,0.0
1985-02-10,11.3,9.7,8.1,0.1
1985-02-11,12.2,10.2,9.2,0.0
1985-02-12,12.6,9.8,8.3,0.0
1985-02-13,16.5,11.2,6.1,0.0
1985-02-14,15.8,13.2,11.6,0.0
1985-02-15,14.2,11.6,11.2,0.4
1985-02-16,12.1,10.8,9.5,0.4
1985-02-17,9.7,7.3,5.6,2.6
1985-02-18,8.5,6.0,4.5,0.7
1985-02-19,7.2,5.8,4.2,0.8
1985-02-20,7.4,6.8,5.8,0.0
1985-02-21,7.4,6.0,5.1,0.6
1985-02-22,7.1,5.6,4.6,0.1
1985-02-23,8.3,6.2,4.2,0.0
1985-02-24,8.1,7.1,6.7,0.0
1985-02-25,7.1,5.8,5.5,0.9
1985-02-26,8.3,6.5,5.7,0.2
1985-02-27,10.1,7.4,5.5,0.6
1985-02-28,12.9,8.8,6.2,0.0
1985-03-01,11.2,9.5,8.6,0.0
1985-03-02,11.2,9.4,7.8,0.1
1985-03-03,10.2,8.6,8.3,0.6
1985-03-04,9.2,8.3,7.5,4.5
1985-03-05,15.7,10.4,7.2,0.0
1985-03-06,12.7,10.8,9.9,0.6
1985-03-07,14.2,11.0,9.5,2.1
1985-03-08,12.1,7.3,5.3,5.4
1985-03-09,7.6,5.1,2.7,8.2
1985-03-10,7.7,6.9,6.4,0.2
1985-03-11,7.6,6.6,5.8,3.7
1985-03-12,9.5,7.5,6.1,0.0
1985-03-13,8.8,7.7,6.7,0.3
1985-03-14,9.4,8.1,5.7,3.4
1985-03-15,9.7,7.8,5.5,0.0
1985-03-16,10.9,7.3,5.4,1.5
1985-03-17,9.6,8.5,7.6,0.0
1985-03-18,11.8,8.8,7.1,1.2
1985-03-19,9.4,8.2,7.8,2.2
1985-03-20,8.9,7.9,7.7,2.3
1985-03-21,13.5,9.5,7.7,5.7
1985-03-22,18.2,12.9,8.5,0.0
1985-03-23,18.3,14.8,12.7,0.0
1985-03-24,15.8,14.0,13.2,0.0
1985-03-25,15.6,13.4,11.8,0.0
1985-03-26,16.4,13.7,12.5,0.5
1985-03-27,21.3,16.0,12.1,0.0
1985-03-28,19.4,15.5,12.0,0.4
1985-03-29,12.2,9.7,9.2,27.1
1985-03-30,10.9,9.1,7.6,12.6
1985-03-31,10.7,9.4,8.8,1.8
1985-04-01,13.7,10.2,7.8,0.4
1985-04-02,16.1,12.5,10.1,0.0
1985-04-03,20.8,14.8,10.0,0.0
1985-04-04,20.5,16.9,14.2,0.0
1985-04-05,17.7,14.8,13.8,0.8
1985-04-06,19.8,16.4,14.5,0.6
1985-04-07,23.7,18.3,14.4,0.0
1985-04-08,23.7,19.8,17.4,0.0
1985-04-09,21.3,18.4,16.9,13.9
1985-04-10,21.7,18.3,16.3,1.2
1985-04-11,17.7,15.0,13.2,6.2
1985-04-12,15.6,13.6,12.0,6.4
1985-04-13,17.4,14.7,12.7,0.0
1985-04-14,20.2,15.8,13.2,3.9
1985-04-15,22.4,17.8,14.8,7.3
1985-04-16,26.3,20.5,15.2,0.0
1985-04-17,23.8,18.7,17.0,8.7
1985-04-18,20.7,17.4,15.4,0.0
1985-04-19,25.2,19.5,14.6,0.0
1985-04-20,29.6,23.3,17.6,0.0
1985-04-21,26.8,22.2,17.9,0.0
1985-04-22,24.8,20.0,17.0,0.0
1985-04-23,27.3,22.2,18.5,0.0
1985-04-24,29.6,23.8,22.3,0.1
1985-04-25,23.1,14.9,12.4,24.0
1985-04-26,19.3,15.1,12.2,0.1
1985-04-27,24.2,18.1,13.1,0.0
1985-04-28,25.4,20.7,15.5,0.0
1985-04-29,28.6,23.3,18.4,0.0
1985-04-30,30.3,25.3,20.8,0.0
1985-05-01,31.6,26.8,22.6,0.0
1985-05-02,30.1,23.7,18.9,27.7
1985-05-03,28.8,24.4,20.6,41.7
1985-05-04,30.9,25.7,21.4,22.2
1985-05-05,24.7,18.0,15.3,34.8
1985-05-06,24.4,19.6,16.4,1.6
1985-05-07,26.0,21.2,17.5,0.0
1985-05-08,26.2,22.2,19.6,4.5
1985-05-09,30.3,24.6,19.9,0.0
1985-05-10,33.6,28.0,23.8,0.0
1985-05-11,36.1,30.7,26.3,0.0
1985-05-12,32.6,28.1,25.3,0.2
1985-05-13,34.8,29.1,24.9,0.0
1985-05-14,31.1,24.4,20.6,23.6
1985-05-15,29.1,24.9,22.0,0.0
1985-05-16,24.9,22.4,21.4,0.0
1985-05-17,22.6,19.9,18.8,1.8
1985-05-18,23.1,20.2,18.7,5.6
1985-05-19,28.0,22.8,20.5,1.2
1985-05-20,23.4,21.1,19.9,0.0
1985-05-21,26.5,22.0,19.3,0.6
1985-05-22,28.4,23.4,19.4,0.0
1985-05-23,29.7,25.3,21.5,0.0
1985-05-24,31.1,26.6,22.2,0.0
1985-05-25,29.8,26.1,23.8,0.0
1985-05-26,29.3,25.9,23.2,0.0
1985-05-27,27.5,23.3,21.1,21.8
1985-05-28,23.6,20.7,18.8,0.8
1985-05-29,21.7,20.5,19.5,3.9
1985-05-30,23.7,21.3,19.2,2.9
1985-05-31,26.6,22.7,20.0,1.5
1985-06-01,25.2,22.8,20.8,0.0
1985-06-02,23.7,19.4,18.3,27.1
1985-06-03,21.4,19.6,18.4,9.2
1985-06-04,22.4,20.7,19.4,1.6
1985-06-05,22.0,20.0,19.4,2.6
1985-06-06,25.6,21.9,19.4,10.3
1985-06-07,29.5,24.6,19.7,0.0
1985-06-08,32.3,27.1,22.7,0.0
1985-06-09,29.7,20.8,18.0,19.8
1985-06-10,22.3,19.8,18.3,2.0
1985-06-11,22.8,21.1,20.2,0.7
1985-06-12,25.0,21.5,19.4,18.1
1985-06-13,28.4,24.1,20.3,0.0
1985-06-14,26.1,23.9,22.7,0.7
1985-06-15,26.6,22.8,19.4,0.0
1985-06-16,26.2,23.3,21.5,0.1
1985-06-17,27.2,23.4,19.7,0.1
1985-06-18,30.6,25.6,21.4,0.0
1985-06-19,31.8,27.6,24.6,0.0
1985-06-20,27.5,23.7,21.7,3.9
1985-06-21,24.6,23.0,21.8,10.0
1985-06-22,30.4,26.1,22.9,0.0
1985-06-23,28.6,25.6,23.5,8.9
1985-06-24,24.2,23.1,22.5,13.7
1985-06-25,25.8,24.0,22.5,1.9
1985-06-26,28.3,25.5,23.6,5.7
1985-06-27,27.7,25.0,24.0,0.0
1985-06-28,26.1,24.2,23.1,0.6
1985-06-29,29.0,24.7,22.1,0.0
1985-06-30,25.6,23.4,22.5,0.7
1985-07-01,23.9,22.4,21.9,16.0
1985-07-02,24.8,23.1,22.0,1.8
1985-07-03,26.3,24.1,22.7,3.8
1985-07-04,30.1,26.2,23.7,0.0
1985-07-05,27.5,21.4,19.5,56.3
1985-07-06,23.9,21.4,19.9,1.1
1985-07-07,29.8,24.2,20.2,0.0
1985-07-08,26.6,24.8,24.5,0.9
1985-07-09,28.7,25.2,22.9,2.3
1985-07-10,35.9,29.8,24.5,0.0
1985-07-11,35.5,31.5,28.4,0.0
1985-07-12,32.3,24.8,23.6,11.4
1985-07-13,31.8,27.0,23.4,0.0
1985-07-14,34.6,29.5,26.0,0.0
1985-07-15,36.2,30.9,26.9,0.0
1985-07-16,32.7,25.4,23.1,4.4
1985-07-17,30.9,25.6,21.6,0.0
1985-07-18,34.3,29.1,24.4,0.0
1985-07-19,34.4,28.7,25.5,0.0
1985-07-20,34.1,27.5,23.2,27.7
1985-07-21,34.6,29.6,26.5,0.6
1985-07-22,29.5,26.3,24.5,0.0
1985-07-23,33.1,26.3,23.9,0.6
1985-07-24,33.6,27.2,23.9,0.1
1985-07-25,33.9,28.4,23.5,0.0
1985-07-26,33.0,28.2,23.7,0.0
1985-07-27,35.1,27.9,23.4,0.9
1985-07-28,35.6,30.9,26.6,0.0
1985-07-29,32.4,28.0,25.6,0.0
1985-07-30,33.6,28.0,23.9,0.0
1985-07-31,34.5,29.7,25.4,3.2
1985-08-01,35.2,30.7,26.4,0.3
1985-08-02,36.1,30.5,26.8,0.0
1985-08-03,37.8,31.6,26.6,0.0
1985-08-04,39.0,32.7,27.6,0.0
1985-08-05,39.1,33.8,28.9,0.0
1985-08-06,38.6,32.9,29.1,0.0
